location.name,date,event.count,treatment.name,duplicate,sample.id,analyte,result,units,non.detect,method,cas.number,mdl,rl,lab.id.x,dilution,result.reported.to,report.basis,percent.moisture,percent.solid,method.name,event.type,lab.id.y,matrix,collected,received,hold,flag
Kerbel,7/27/2022,Irr 4 rep 2,MT2,False,MT2-FF-04-GB,"Selenium, Total",0.0067,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,False,ST2-04-LC,"Selenium, Total",0.0061,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,True,ST2-04-LC-D,"Selenium, Total",0.0063,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,False,ST2-FF-04-GB,"Selenium, Total",0.0064,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,CT1,False,CT1-0-LC,"Selenium, Total",0.0056,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,,False,KB-05-IN1,"Selenium, Total",0.0057,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,,True,KB-05-IN1-D,"Selenium, Total",0.0061,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,MT1,False,MT1-05-LC,"Selenium, Total",0.0062,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,MT1,True,MT1-05-LC-D,"Selenium, Total",0.0062,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,ST1,False,ST1-05-LC,"Selenium, Total",0.0062,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,ST1,True,ST1-05-LC-D,"Selenium, Total",0.0065,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,,False,KB-05-IN2,"Selenium, Total",0.0057,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,,True,KB-05-IN2-D,"Selenium, Total",0.0058,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,MT2,False,MT2-05-LC,"Selenium, Total",0.0062,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,MT2,True,MT2-05-LC-D,"Selenium, Total",0.0061,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,ST2,False,ST2-05-LC,"Selenium, Total",0.0054,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,ST2,True,ST2-05-LC-D,"Selenium, Total",0.0059,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,CT1,False,CT1-06-LC-1,"Selenium, Total",0.00528,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,CT1,True,CT1-06-LC-1-D,"Selenium, Total",0.00709,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,,False,KB-06-IN1-1,"Selenium, Total",0.0051,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,,True,KB-06-IN1-1-D,"Selenium, Total",0.00662,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,MT1,False,MT1-06-LC-1,"Selenium, Total",0.00704,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,MT1,True,MT1-06-LC-1-D,"Selenium, Total",0.00629,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,ST1,False,ST1-06-LC-1,"Selenium, Total",0.00644,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,ST1,True,ST1-06-LC-1-D,"Selenium, Total",0.00613,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,CT2,False,CT2-06-LC-1,"Selenium, Total",0.00738,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,CT2,True,CT2-06-LC-1-D,"Selenium, Total",0.00504,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,,False,KB-06-IN2-1,"Selenium, Total",0.00611,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,,True,KB-06-IN2-1-D,"Selenium, Total",0.00578,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,MT2,False,MT2-06-LC-1,"Selenium, Total",0.0059,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,MT2,True,MT2-06-LC-1-D,"Selenium, Total",0.00701,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,ST2,False,ST2-06-LC-1,"Selenium, Total",0.00509,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,ST2,True,ST2-06-LC-1-D,"Selenium, Total",0.00496,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,CT2,False,CT2-FF-07-GB-1,"Selenium, Total",0.0069,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,,False,KB-07-IN2-1,"Selenium, Total",0.00644,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,MT2,False,MT2-FF-07-GB-1,"Selenium, Total",0.0066,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,ST2,False,ST2-FF-07-GB-1,"Selenium, Total",0.00589,ug/L,False,200.8,SE,0.2,0.2,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,CT1,False,CT1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,INF,True,INF-01-GB-DAY1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,MT1,False,MT1-01-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,MT1,True,MT1-01-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,MT1,False,MT1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,ST1,False,ST1-01-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,ST1,True,ST1-01-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 1,ST1,False,ST1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,CT2,False,CT2-01-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,INF,True,INF-01-GB-DAY2,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,MT2,False,MT2-01-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,MT2,False,MT2-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,ST2,False,ST2-01-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/17/2022,Irr 1 rep 2,ST2,False,ST2-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,CT1,False,CT1-02-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,CT1,True,CT1-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,CT1,False,CT1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,,False,KB-02-IN1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,,True,KB-02-IN1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,MT1,False,MT1-02-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,MT1,True,MT1-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,MT1,False,MT1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,ST1,False,ST1-02-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,ST1,True,ST1-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 1,ST1,False,ST1-FF-01-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,CT2,False,CT2-02-GB1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,CT2,True,CT2-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,,False,KB-02-IN2,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,,True,KB-02-IN2-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,MT2,False,MT2-02-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,MT2,True,MT2-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,ST2,False,ST2-02-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,6/30/2022,Irr 2 rep 2,ST2,True,ST2-02-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,CT1,False,CT1-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,CT1,True,CT1-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,CT1,False,CT1-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,,False,KB-03-IN1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,,True,KB-03-IN1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,MT1,False,MT1-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,MT1,True,MT1-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,MT1,False,MT1-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,ST1,False,ST1-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,ST1,True,ST1-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/13/2022,Irr 3 rep 1,ST1,False,ST1-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,CT2,False,CT2-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,CT2,True,CT2-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,CT2,False,CT2-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,,False,KB-03-IN2,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,,True,KB-03-IN2-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,MT2,False,MT2-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,MT2,True,MT2-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,MT2,False,MT2-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,ST2,False,ST2-03-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,ST2,True,ST2-03-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/14/2022,Irr 3 rep 2,ST2,False,ST2-FF-03-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,CT1,False,CT1-04-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,CT1,True,CT1-04-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,CT1,False,CT1-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,,False,KB-04-IN1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,,True,KB-04-IN1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,MT1,False,MT1-04-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,MT1,True,MT1-04-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,MT1,False,MT1-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,ST1,False,ST1-04-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,ST1,True,ST1-04-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/26/2022,Irr 4 rep 1,ST1,False,ST1-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,CT2,False,CT2-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,,False,KB-04-IN2,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,,True,KB-04-IN2-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,MT2,False,MT2-04-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,MT2,True,MT2-04-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,MT2,False,MT2-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,False,ST2-04-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,True,ST2-04-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,7/27/2022,Irr 4 rep 2,ST2,False,ST2-FF-04-GB,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,CT1,False,CT1-0-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,,False,KB-05-IN1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,,True,KB-05-IN1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,MT1,False,MT1-05-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,MT1,True,MT1-05-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,ST1,False,ST1-05-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/10/2022,Irr 5 rep 1,ST1,True,ST1-05-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,,False,KB-05-IN2,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,,True,KB-05-IN2-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,MT2,False,MT2-05-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,MT2,True,MT2-05-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,ST2,False,ST2-05-LC,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/11/2022,Irr 5 rep 2,ST2,True,ST2-05-LC-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,CT1,False,CT1-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,CT1,True,CT1-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,,False,KB-06-IN1-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,,True,KB-06-IN1-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,MT1,False,MT1-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,MT1,True,MT1-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,ST1,False,ST1-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/25/2022,Irr 6 rep 1,ST1,True,ST1-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,CT2,False,CT2-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,CT2,True,CT2-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,,False,KB-06-IN2-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,,True,KB-06-IN2-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,MT2,False,MT2-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,MT2,True,MT2-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,ST2,False,ST2-06-LC-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,8/29/2022,Irr 6 rep 2,ST2,True,ST2-06-LC-1-D,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,CT2,False,CT2-FF-07-GB-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,,False,KB-07-IN2-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,MT2,False,MT2-FF-07-GB-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
Kerbel,9/7/2022,Irr 7 rep 2,ST2,False,ST2-FF-07-GB-1,TSS,,mg/L,False,E160.2 - TSS_W_160.2,TSS,2.5,2.5,,,,,,,,,,,,,,
